sku_id,class,service_floor,q_multiplier,minimum_order_quantity,order_multiple,safety_stock_quantile,order_quantity,safety_stock,rop,fill_rate,cycle_service_level,avg_inventory,stockout_cost,holding_cost,ordering_cost,total_cost,service_floor_met
SKU0052,AZ,0.98,1.25,1.0,1.0,0.75,802.0,0.0,92.53789405150513,1.0,1.0,449.1138211382114,0.0,44481.869342465754,50.0,44531.869342465754,True
SKU0052,AZ,0.98,1.25,1.0,1.0,0.8,802.0,0.0,92.53789405150513,1.0,1.0,449.1138211382114,0.0,44481.869342465754,50.0,44531.869342465754,True
SKU0052,AZ,0.98,1.25,1.0,1.0,0.85,802.0,0.0,92.53789405150513,1.0,1.0,449.1138211382114,0.0,44481.869342465754,50.0,44531.869342465754,True
SKU0052,AZ,0.98,1.25,1.0,1.0,0.9,802.0,1.147105835986543,93.68499988749167,1.0,1.0,449.1138211382114,0.0,44481.869342465754,50.0,44531.869342465754,True
SKU0052,AZ,0.98,1.25,1.0,1.0,0.95,802.0,3.596868475600942,96.13476252710608,1.0,1.0,449.1138211382114,0.0,44481.869342465754,50.0,44531.869342465754,True
SKU0052,AZ,0.98,1.25,1.0,1.0,0.97,802.0,5.783953732971089,98.32184778447622,1.0,1.0,449.1138211382114,0.0,44481.869342465754,50.0,44531.869342465754,True
SKU0052,AZ,0.98,1.25,1.0,1.0,0.99,802.0,7.461164816174877,99.99905886768,1.0,1.0,455.6341463414634,0.0,45127.66610958904,50.0,45177.66610958904,True
SKU0052,AZ,0.98,1.5,1.0,1.0,0.75,962.0,0.0,92.53789405150513,1.0,1.0,521.959349593496,0.0,51696.75591780823,50.0,51746.75591780823,True
SKU0052,AZ,0.98,1.5,1.0,1.0,0.8,962.0,0.0,92.53789405150513,1.0,1.0,521.959349593496,0.0,51696.75591780823,50.0,51746.75591780823,True
SKU0052,AZ,0.98,1.5,1.0,1.0,0.85,962.0,0.0,92.53789405150513,1.0,1.0,521.959349593496,0.0,51696.75591780823,50.0,51746.75591780823,True
SKU0052,AZ,0.98,1.5,1.0,1.0,0.9,962.0,1.147105835986543,93.68499988749167,1.0,1.0,521.959349593496,0.0,51696.75591780823,50.0,51746.75591780823,True
SKU0052,AZ,0.98,1.5,1.0,1.0,0.95,962.0,3.596868475600942,96.13476252710608,1.0,1.0,521.959349593496,0.0,51696.75591780823,50.0,51746.75591780823,True
SKU0052,AZ,0.98,1.5,1.0,1.0,0.97,962.0,5.783953732971089,98.32184778447622,1.0,1.0,521.959349593496,0.0,51696.75591780823,50.0,51746.75591780823,True
SKU0052,AZ,0.98,1.5,1.0,1.0,0.99,962.0,7.461164816174877,99.99905886768,1.0,1.0,529.780487804878,0.0,52471.38994520548,50.0,52521.38994520548,True
SKU0053,BZ,0.98,0.5,1.0,1.0,0.75,307.0,0.0,99.42985888420296,1.0,1.0,183.0569105691057,0.0,13756.967561643834,100.0,13856.967561643834,True
SKU0053,BZ,0.98,0.5,1.0,1.0,0.8,307.0,0.0,99.42985888420296,1.0,1.0,183.0569105691057,0.0,13756.967561643834,100.0,13856.967561643834,True
SKU0053,BZ,0.98,0.5,1.0,1.0,0.85,307.0,1.9736212653197707,101.40348014952272,1.0,1.0,188.0487804878049,0.0,14132.113150684932,100.0,14232.113150684932,True
SKU0053,BZ,0.98,0.5,1.0,1.0,0.9,307.0,4.514777054916136,103.9446359391191,1.0,1.0,188.0487804878049,0.0,14132.113150684932,100.0,14232.113150684932,True
SKU0053,BZ,0.98,0.5,1.0,1.0,0.95,307.0,7.99566384906048,107.42552273326343,1.0,1.0,188.0487804878049,0.0,14132.113150684932,100.0,14232.113150684932,True
SKU0053,BZ,0.98,0.5,1.0,1.0,0.97,307.0,10.392798119333907,109.82265700353686,1.0,1.0,193.04065040650406,0.0,14507.258739726027,100.0,14607.258739726027,True
SKU0053,BZ,0.98,0.5,1.0,1.0,0.99,307.0,15.03529768951904,114.465156573722,1.0,1.0,195.53658536585365,0.0,14694.831534246574,100.0,14794.831534246574,True
SKU0053,BZ,0.98,0.75,1.0,1.0,0.75,461.0,0.0,99.42985888420296,1.0,1.0,214.59349593495935,0.0,16126.983424657534,100.0,16226.983424657534,True
SKU0053,BZ,0.98,0.75,1.0,1.0,0.8,461.0,0.0,99.42985888420296,1.0,1.0,214.59349593495935,0.0,16126.983424657534,100.0,16226.983424657534,True
SKU0053,BZ,0.98,0.75,1.0,1.0,0.85,461.0,1.9736212653197707,101.40348014952272,1.0,1.0,214.59349593495935,0.0,16126.983424657534,100.0,16226.983424657534,True
SKU0053,BZ,0.98,0.75,1.0,1.0,0.9,461.0,4.514777054916136,103.9446359391191,1.0,1.0,214.59349593495935,0.0,16126.983424657534,100.0,16226.983424657534,True
SKU0053,BZ,0.98,0.75,1.0,1.0,0.95,461.0,7.99566384906048,107.42552273326343,1.0,1.0,214.59349593495935,0.0,16126.983424657534,100.0,16226.983424657534,True
SKU0053,BZ,0.98,0.75,1.0,1.0,0.97,461.0,10.392798119333907,109.82265700353686,1.0,1.0,218.34146341463415,0.0,16408.64810958904,100.0,16508.64810958904,True
SKU0053,BZ,0.98,0.75,1.0,1.0,0.99,461.0,15.03529768951904,114.465156573722,1.0,1.0,218.34146341463415,0.0,16408.64810958904,100.0,16508.64810958904,True
SKU0053,BZ,0.98,1.0,1.0,1.0,0.75,614.0,0.0,99.42985888420296,1.0,1.0,317.8373983739837,0.0,23885.89846575342,50.0,23935.89846575342,True
SKU0053,BZ,0.98,1.0,1.0,1.0,0.8,614.0,0.0,99.42985888420296,1.0,1.0,317.8373983739837,0.0,23885.89846575342,50.0,23935.89846575342,True
SKU0053,BZ,0.98,1.0,1.0,1.0,0.85,614.0,1.9736212653197707,101.40348014952272,1.0,1.0,317.8373983739837,0.0,23885.89846575342,50.0,23935.89846575342,True
SKU0053,BZ,0.98,1.0,1.0,1.0,0.9,614.0,4.514777054916136,103.9446359391191,1.0,1.0,317.8373983739837,0.0,23885.89846575342,50.0,23935.89846575342,True
SKU0053,BZ,0.98,1.0,1.0,1.0,0.95,614.0,7.99566384906048,107.42552273326343,1.0,1.0,317.8373983739837,0.0,23885.89846575342,50.0,23935.89846575342,True
SKU0053,BZ,0.98,1.0,1.0,1.0,0.97,614.0,10.392798119333907,109.82265700353686,1.0,1.0,322.8292682926829,0.0,24261.04405479452,50.0,24311.04405479452,True
SKU0053,BZ,0.98,1.0,1.0,1.0,0.99,614.0,15.03529768951904,114.465156573722,1.0,1.0,322.8292682926829,0.0,24261.04405479452,50.0,24311.04405479452,True
SKU0053,BZ,0.98,1.25,1.0,1.0,0.75,768.0,0.0,99.42985888420296,1.0,1.0,421.7560975609756,0.0,31695.525369863015,50.0,31745.525369863015,True
SKU0053,BZ,0.98,1.25,1.0,1.0,0.8,768.0,0.0,99.42985888420296,1.0,1.0,421.7560975609756,0.0,31695.525369863015,50.0,31745.525369863015,True
SKU0053,BZ,0.98,1.25,1.0,1.0,0.85,768.0,1.9736212653197707,101.40348014952272,1.0,1.0,421.7560975609756,0.0,31695.525369863015,50.0,31745.525369863015,True
SKU0053,BZ,0.98,1.25,1.0,1.0,0.9,768.0,4.514777054916136,103.9446359391191,1.0,1.0,421.7560975609756,0.0,31695.525369863015,50.0,31745.525369863015,True
SKU0053,BZ,0.98,1.25,1.0,1.0,0.95,768.0,7.99566384906048,107.42552273326343,1.0,1.0,421.7560975609756,0.0,31695.525369863015,50.0,31745.525369863015,True
SKU0053,BZ,0.98,1.25,1.0,1.0,0.97,768.0,10.392798119333907,109.82265700353686,1.0,1.0,428.0,0.0,32164.76284931507,50.0,32214.76284931507,True
SKU0053,BZ,0.98,1.25,1.0,1.0,0.99,768.0,15.03529768951904,114.465156573722,1.0,1.0,428.0,0.0,32164.76284931507,50.0,32214.76284931507,True
SKU0053,BZ,0.98,1.5,1.0,1.0,0.75,921.0,0.0,99.42985888420296,1.0,1.0,525.0,0.0,39454.4404109589,50.0,39504.4404109589,True
SKU0053,BZ,0.98,1.5,1.0,1.0,0.8,921.0,0.0,99.42985888420296,1.0,1.0,525.0,0.0,39454.4404109589,50.0,39504.4404109589,True
SKU0053,BZ,0.98,1.5,1.0,1.0,0.85,921.0,1.9736212653197707,101.40348014952272,1.0,1.0,525.0,0.0,39454.4404109589,50.0,39504.4404109589,True
SKU0053,BZ,0.98,1.5,1.0,1.0,0.9,921.0,4.514777054916136,103.9446359391191,1.0,1.0,525.0,0.0,39454.4404109589,50.0,39504.4404109589,True
SKU0053,BZ,0.98,1.5,1.0,1.0,0.95,921.0,7.99566384906048,107.42552273326343,1.0,1.0,525.0,0.0,39454.4404109589,50.0,39504.4404109589,True
SKU0053,BZ,0.98,1.5,1.0,1.0,0.97,921.0,10.392798119333907,109.82265700353686,1.0,1.0,532.4878048780488,0.0,40017.15879452055,50.0,40067.15879452055,True
SKU0053,BZ,0.98,1.5,1.0,1.0,0.99,921.0,15.03529768951904,114.465156573722,1.0,1.0,532.4878048780488,0.0,40017.15879452055,50.0,40067.15879452055,True
SKU0054,CX,0.95,0.5,1.0,1.0,0.75,291.0,4.75,186.9451219512195,0.8866995073891626,0.8888888888888888,230.609756097561,40844.32,3455.672979452055,400.0,44699.99297945206,False
SKU0054,CX,0.95,0.5,1.0,1.0,0.8,291.0,6.0,188.1951219512195,0.8866995073891626,0.8888888888888888,230.609756097561,40844.32,3455.672979452055,400.0,44699.99297945206,False
SKU0054,CX,0.95,0.5,1.0,1.0,0.85,291.0,8.049999999999997,190.24512195121952,0.8866995073891626,0.8888888888888888,230.609756097561,40844.32,3455.672979452055,400.0,44699.99297945206,False
SKU0054,CX,0.95,0.5,1.0,1.0,0.9,291.0,11.0,193.1951219512195,0.8866995073891626,0.8888888888888888,230.609756097561,40844.32,3455.672979452055,400.0,44699.99297945206,False
SKU0054,CX,0.95,0.5,1.0,1.0,0.95,291.0,13.049999999999983,195.2451219512195,0.8866995073891626,0.8888888888888888,235.34146341463415,40844.32,3526.577321917808,400.0,44770.89732191781,False
SKU0054,CX,0.95,0.5,1.0,1.0,0.97,291.0,17.22,199.4151219512195,0.8866995073891626,0.8888888888888888,235.34146341463415,40844.32,3526.577321917808,400.0,44770.89732191781,False
SKU0054,CX,0.95,0.5,1.0,1.0,0.99,291.0,21.74000000000001,203.93512195121951,0.8866995073891626,0.8888888888888888,235.34146341463415,40844.32,3526.577321917808,400.0,44770.89732191781,False
SKU0054,CX,0.95,0.75,1.0,1.0,0.75,437.0,4.75,186.9451219512195,0.8866995073891626,0.8333333333333334,243.89430894308944,40844.32,3654.741184931507,250.0,44749.06118493151,False
SKU0054,CX,0.95,0.75,1.0,1.0,0.8,437.0,6.0,188.1951219512195,0.8866995073891626,0.8333333333333334,243.89430894308944,40844.32,3654.741184931507,250.0,44749.06118493151,False
SKU0054,CX,0.95,0.75,1.0,1.0,0.85,437.0,8.049999999999997,190.24512195121952,0.8866995073891626,0.8333333333333334,243.89430894308944,40844.32,3654.741184931507,250.0,44749.06118493151,False
SKU0054,CX,0.95,0.75,1.0,1.0,0.9,437.0,11.0,193.1951219512195,0.8866995073891626,0.8333333333333334,258.1056910569106,40844.32,3867.6978698630137,300.0,45012.01786986301,False
SKU0054,CX,0.95,0.75,1.0,1.0,0.95,437.0,13.049999999999983,195.2451219512195,0.8866995073891626,0.8333333333333334,258.1056910569106,40844.32,3867.6978698630137,300.0,45012.01786986301,False
SKU0054,CX,0.95,0.75,1.0,1.0,0.97,437.0,17.22,199.4151219512195,0.8866995073891626,0.8333333333333334,258.1056910569106,40844.32,3867.6978698630137,300.0,45012.01786986301,False
SKU0054,CX,0.95,0.75,1.0,1.0,0.99,437.0,21.74000000000001,203.93512195121951,0.8866995073891626,0.8333333333333334,258.1056910569106,40844.32,3867.6978698630137,300.0,45012.01786986301,False
SKU0054,CX,0.95,1.0,1.0,1.0,0.75,582.0,4.75,186.9451219512195,0.8866995073891626,0.8,367.8292682926829,40844.32,5511.898910958904,200.0,46556.2189109589,False
SKU0054,CX,0.95,1.0,1.0,1.0,0.8,582.0,6.0,188.1951219512195,0.8866995073891626,0.8,367.8292682926829,40844.32,5511.898910958904,200.0,46556.2189109589,False
SKU0054,CX,0.95,1.0,1.0,1.0,0.85,582.0,8.049999999999997,190.24512195121952,0.8866995073891626,0.8,367.8292682926829,40844.32,5511.898910958904,200.0,46556.2189109589,False
SKU0054,CX,0.95,1.0,1.0,1.0,0.9,582.0,11.0,193.1951219512195,0.8866995073891626,0.8,367.8292682926829,40844.32,5511.898910958904,200.0,46556.2189109589,False
SKU0054,CX,0.95,1.0,1.0,1.0,0.95,582.0,13.049999999999983,195.2451219512195,0.8866995073891626,0.8,377.2926829268293,40844.32,5653.7075958904115,200.0,46698.02759589041,False
SKU0054,CX,0.95,1.0,1.0,1.0,0.97,582.0,17.22,199.4151219512195,0.8866995073891626,0.8,377.2926829268293,40844.32,5653.7075958904115,200.0,46698.02759589041,False
SKU0054,CX,0.95,1.0,1.0,1.0,0.99,582.0,21.74000000000001,203.93512195121951,0.8866995073891626,0.8,377.2926829268293,40844.32,5653.7075958904115,200.0,46698.02759589041,False
SKU0054,CX,0.95,1.25,1.0,1.0,0.75,728.0,4.75,186.9451219512195,0.8866995073891626,0.75,463.4878048780488,40844.32,6945.336184931507,150.0,47939.656184931504,False
SKU0054,CX,0.95,1.25,1.0,1.0,0.8,728.0,6.0,188.1951219512195,0.8866995073891626,0.75,463.4878048780488,40844.32,6945.336184931507,150.0,47939.656184931504,False
SKU0054,CX,0.95,1.25,1.0,1.0,0.85,728.0,8.049999999999997,190.24512195121952,0.8866995073891626,0.75,463.4878048780488,40844.32,6945.336184931507,150.0,47939.656184931504,False
SKU0054,CX,0.95,1.25,1.0,1.0,0.9,728.0,11.0,193.1951219512195,0.8866995073891626,0.75,463.4878048780488,40844.32,6945.336184931507,200.0,47989.656184931504,False
SKU0054,CX,0.95,1.25,1.0,1.0,0.95,728.0,13.049999999999983,195.2451219512195,0.8866995073891626,0.75,463.4878048780488,40844.32,6945.336184931507,200.0,47989.656184931504,False
SKU0054,CX,0.95,1.25,1.0,1.0,0.97,728.0,17.22,199.4151219512195,0.8866995073891626,0.75,463.4878048780488,40844.32,6945.336184931507,200.0,47989.656184931504,False
SKU0054,CX,0.95,1.25,1.0,1.0,0.99,728.0,21.74000000000001,203.93512195121951,0.8866995073891626,0.75,463.4878048780488,40844.32,6945.336184931507,200.0,47989.656184931504,False
SKU0054,CX,0.95,1.5,1.0,1.0,0.75,873.0,4.75,186.9451219512195,0.8866995073891626,0.75,462.4634146341463,40844.32,6929.985760273972,150.0,47924.30576027397,False
SKU0054,CX,0.95,1.5,1.0,1.0,0.8,873.0,6.0,188.1951219512195,0.8866995073891626,0.75,462.4634146341463,40844.32,6929.985760273972,150.0,47924.30576027397,False
SKU0054,CX,0.95,1.5,1.0,1.0,0.85,873.0,8.049999999999997,190.24512195121952,0.8866995073891626,0.75,462.4634146341463,40844.32,6929.985760273972,150.0,47924.30576027397,False
SKU0054,CX,0.95,1.5,1.0,1.0,0.9,873.0,11.0,193.1951219512195,0.8866995073891626,0.75,462.4634146341463,40844.32,6929.985760273972,150.0,47924.30576027397,False
SKU0054,CX,0.95,1.5,1.0,1.0,0.95,873.0,13.049999999999983,195.2451219512195,0.8866995073891626,0.75,462.4634146341463,40844.32,6929.985760273972,150.0,47924.30576027397,False
SKU0054,CX,0.95,1.5,1.0,1.0,0.97,873.0,17.22,199.4151219512195,0.8866995073891626,0.75,462.4634146341463,40844.32,6929.985760273972,150.0,47924.30576027397,False
SKU0054,CX,0.95,1.5,1.0,1.0,0.99,873.0,21.74000000000001,203.93512195121951,0.8866995073891626,0.75,462.4634146341463,40844.32,6929.985760273972,150.0,47924.30576027397,False
SKU0055,AY,0.97,0.5,1.0,1.0,0.75,238.0,6.657900696898757,193.64773758369006,0.9167713567839196,0.8571428571428571,132.4227642276423,374755.05000000005,13337.194520547946,650.0,388742.244520548,False
SKU0055,AY,0.97,0.5,1.0,1.0,0.8,238.0,8.828737300090744,195.81857418688205,0.9167713567839196,0.8571428571428571,136.29268292682926,374755.05000000005,13726.960273972603,650.0,389132.01027397264,False
SKU0055,AY,0.97,0.5,1.0,1.0,0.85,238.0,15.42906249974797,202.41889938653927,0.9186557788944724,0.9285714285714286,145.77235772357724,366270.03,14681.722602739726,650.0,381601.7526027397,False
SKU0055,AY,0.97,0.5,1.0,1.0,0.9,238.0,20.998678220285896,207.9885151070772,0.9186557788944724,0.9285714285714286,149.64227642276424,366270.03,15071.488356164386,650.0,381991.5183561644,False
SKU0055,AY,0.97,0.5,1.0,1.0,0.95,238.0,24.292349621196255,211.28218650798755,0.9186557788944724,0.9285714285714286,151.5772357723577,366270.03,15266.371232876712,650.0,382186.40123287676,False
SKU0055,AY,0.97,0.5,1.0,1.0,0.97,238.0,24.928685553333896,211.9185224401252,0.9186557788944724,0.9285714285714286,151.5772357723577,366270.03,15266.371232876712,650.0,382186.40123287676,False
SKU0055,AY,0.97,0.5,1.0,1.0,0.99,238.0,28.292513652993964,215.28235053978526,0.9186557788944724,0.9285714285714286,157.3821138211382,366270.03,15851.019863013698,650.0,382771.04986301373,False
SKU0055,AY,0.97,0.75,1.0,1.0,0.75,357.0,6.657900696898757,193.64773758369006,0.9167713567839196,0.8,184.66666666666666,374755.05000000005,18599.03219178082,450.0,393804.08219178085,False
SKU0055,AY,0.97,0.75,1.0,1.0,0.8,357.0,8.828737300090744,195.81857418688205,0.9167713567839196,0.8,187.5691056910569,374755.05000000005,18891.356506849315,450.0,394096.40650684934,False
SKU0055,AY,0.97,0.75,1.0,1.0,0.85,357.0,15.42906249974797,202.41889938653927,0.9186557788944724,0.9,201.8861788617886,366270.03,20333.32602739726,450.0,387053.35602739727,False
SKU0055,AY,0.97,0.75,1.0,1.0,0.9,357.0,20.998678220285896,207.9885151070772,0.9186557788944724,0.9,204.78861788617886,366270.03,20625.650342465753,450.0,387345.68034246576,False
SKU0055,AY,0.97,0.75,1.0,1.0,0.95,357.0,24.292349621196255,211.28218650798755,0.9186557788944724,0.9,207.6910569105691,366270.03,20917.974657534247,450.0,387638.0046575343,False
SKU0055,AY,0.97,0.75,1.0,1.0,0.97,357.0,24.928685553333896,211.9185224401252,0.9186557788944724,0.9,207.6910569105691,366270.03,20917.974657534247,450.0,387638.0046575343,False
SKU0055,AY,0.97,0.75,1.0,1.0,0.99,357.0,28.292513652993964,215.28235053978526,0.9186557788944724,0.9,210.59349593495935,366270.03,21210.29897260274,450.0,387930.3289726028,False
SKU0055,AY,0.97,1.0,1.0,1.0,0.75,476.0,6.657900696898757,193.64773758369006,0.9167713567839196,0.75,233.04065040650406,374755.05000000005,23471.10410958904,350.0,398576.15410958906,False
SKU0055,AY,0.97,1.0,1.0,1.0,0.8,476.0,8.828737300090744,195.81857418688205,0.9167713567839196,0.75,233.04065040650406,374755.05000000005,23471.10410958904,350.0,398576.15410958906,False
SKU0055,AY,0.97,1.0,1.0,1.0,0.85,476.0,15.42906249974797,202.41889938653927,0.9186557788944724,0.875,244.45528455284554,366270.03,24620.749315068497,350.0,391240.7793150685,False
SKU0055,AY,0.97,1.0,1.0,1.0,0.9,476.0,20.998678220285896,207.9885151070772,0.9186557788944724,0.875,248.3252032520325,366270.03,25010.515068493147,350.0,391630.5450684932,False
SKU0055,AY,0.97,1.0,1.0,1.0,0.95,476.0,24.292349621196255,211.28218650798755,0.9186557788944724,0.875,248.3252032520325,366270.03,25010.515068493147,350.0,391630.5450684932,False
SKU0055,AY,0.97,1.0,1.0,1.0,0.97,476.0,24.928685553333896,211.9185224401252,0.9186557788944724,0.875,248.3252032520325,366270.03,25010.515068493147,350.0,391630.5450684932,False
SKU0055,AY,0.97,1.0,1.0,1.0,0.99,476.0,28.292513652993964,215.28235053978526,0.9186557788944724,0.875,256.0650406504065,366270.03,25790.046575342465,350.0,392410.0765753425,False
SKU0055,AY,0.97,1.25,1.0,1.0,0.75,595.0,6.657900696898757,193.64773758369006,0.9186557788944724,0.8333333333333334,295.7317073170732,366270.03,29785.145547945205,300.0,396355.17554794525,False
SKU0055,AY,0.97,1.25,1.0,1.0,0.8,595.0,8.828737300090744,195.81857418688205,0.9186557788944724,0.8333333333333334,295.7317073170732,366270.03,29785.145547945205,300.0,396355.17554794525,False
SKU0055,AY,0.97,1.25,1.0,1.0,0.85,595.0,15.42906249974797,202.41889938653927,0.9186557788944724,0.8333333333333334,295.7317073170732,366270.03,29785.145547945205,300.0,396355.17554794525,False
SKU0055,AY,0.97,1.25,1.0,1.0,0.9,595.0,20.998678220285896,207.9885151070772,0.9186557788944724,0.8333333333333334,310.2439024390244,366270.03,31246.767123287675,300.0,397816.7971232877,False
SKU0055,AY,0.97,1.25,1.0,1.0,0.95,595.0,24.292349621196255,211.28218650798755,0.9186557788944724,0.8333333333333334,310.2439024390244,366270.03,31246.767123287675,300.0,397816.7971232877,False
SKU0055,AY,0.97,1.25,1.0,1.0,0.97,595.0,24.928685553333896,211.9185224401252,0.9186557788944724,0.8333333333333334,310.2439024390244,366270.03,31246.767123287675,300.0,397816.7971232877,False
SKU0055,AY,0.97,1.25,1.0,1.0,0.99,595.0,28.292513652993964,215.28235053978526,0.9186557788944724,0.8333333333333334,319.9186991869919,366270.03,32221.181506849316,300.0,398791.21150684933,False
SKU0055,AY,0.97,1.5,1.0,1.0,0.75,714.0,6.657900696898757,193.64773758369006,0.9167713567839196,0.6666666666666666,347.2032520325203,374755.05000000005,34969.19383561644,250.0,409974.2438356165,False
SKU0055,AY,0.97,1.5,1.0,1.0,0.8,714.0,8.828737300090744,195.81857418688205,0.9167713567839196,0.6666666666666666,353.0081300813008,374755.05000000005,35553.84246575342,250.0,410558.8924657535,False
SKU0055,AY,0.97,1.5,1.0,1.0,0.85,714.0,15.42906249974797,202.41889938653927,0.9186557788944724,0.8333333333333334,370.2276422764228,366270.03,37288.136301369865,250.0,403808.1663013699,False
SKU0055,AY,0.97,1.5,1.0,1.0,0.9,714.0,20.998678220285896,207.9885151070772,0.9186557788944724,0.8333333333333334,370.2276422764228,366270.03,37288.136301369865,250.0,403808.1663013699,False
SKU0055,AY,0.97,1.5,1.0,1.0,0.95,714.0,24.292349621196255,211.28218650798755,0.9186557788944724,0.8333333333333334,370.2276422764228,366270.03,37288.136301369865,250.0,403808.1663013699,False
SKU0055,AY,0.97,1.5,1.0,1.0,0.97,714.0,24.928685553333896,211.9185224401252,0.9186557788944724,0.8333333333333334,370.2276422764228,366270.03,37288.136301369865,250.0,403808.1663013699,False
SKU0055,AY,0.97,1.5,1.0,1.0,0.99,714.0,28.292513652993964,215.28235053978526,0.9186557788944724,0.8333333333333334,376.0325203252033,366270.03,37872.78493150685,250.0,404392.8149315069,False
SKU0056,AY,0.97,0.5,1.0,1.0,0.75,380.0,0.0,252.29208808997288,1.0,1.0,241.98373983739836,0.0,9168.331315068493,250.0,9418.331315068493,True
SKU0056,AY,0.97,0.5,1.0,1.0,0.8,380.0,6.689952314319185,258.98204040429204,1.0,1.0,254.34146341463415,0.0,9636.543369863013,250.0,9886.543369863013,True
SKU0056,AY,0.97,0.5,1.0,1.0,0.85,380.0,11.8715375349547,264.1636256249276,1.0,1.0,257.4308943089431,0.0,9753.596383561644,250.0,10003.596383561644,True
SKU0056,AY,0.97,0.5,1.0,1.0,0.9,380.0,17.646976637214575,269.93906472718743,1.0,1.0,257.4308943089431,0.0,9753.596383561644,250.0,10003.596383561644,True
SKU0056,AY,0.97,0.5,1.0,1.0,0.95,380.0,24.521561893523916,276.8136499834968,1.0,1.0,266.6991869918699,0.0,10104.755424657535,250.0,10354.755424657535,True
SKU0056,AY,0.97,0.5,1.0,1.0,0.97,380.0,31.401064893368538,283.6931529833414,1.0,1.0,279.0569105691057,0.0,10572.967479452056,250.0,10822.967479452056,True
SKU0056,AY,0.97,0.5,1.0,1.0,0.99,380.0,33.64313801938712,285.93522610936,1.0,1.0,279.0569105691057,0.0,10572.967479452056,250.0,10822.967479452056,True
SKU0056,AY,0.97,0.75,1.0,1.0,0.75,570.0,0.0,252.29208808997288,1.0,1.0,331.5772357723577,0.0,12562.868712328767,150.0,12712.868712328767,True
SKU0056,AY,0.97,0.75,1.0,1.0,0.8,570.0,6.689952314319185,258.98204040429204,1.0,1.0,340.8455284552846,0.0,12914.02775342466,150.0,13064.02775342466,True
SKU0056,AY,0.97,0.75,1.0,1.0,0.85,570.0,11.8715375349547,264.1636256249276,1.0,1.0,340.8455284552846,0.0,12914.02775342466,150.0,13064.02775342466,True
SKU0056,AY,0.97,0.75,1.0,1.0,0.9,570.0,17.646976637214575,269.93906472718743,1.0,1.0,345.479674796748,0.0,13089.607273972604,150.0,13239.607273972604,True
SKU0056,AY,0.97,0.75,1.0,1.0,0.95,570.0,24.521561893523916,276.8136499834968,1.0,1.0,350.1138211382114,0.0,13265.186794520549,150.0,13415.186794520549,True
SKU0056,AY,0.97,0.75,1.0,1.0,0.97,570.0,31.401064893368538,283.6931529833414,1.0,1.0,354.7479674796748,0.0,13440.766315068495,150.0,13590.766315068495,True
SKU0056,AY,0.97,0.75,1.0,1.0,0.99,570.0,33.64313801938712,285.93522610936,1.0,1.0,354.7479674796748,0.0,13440.766315068495,150.0,13590.766315068495,True
SKU0056,AY,0.97,1.0,1.0,1.0,0.75,760.0,0.0,252.29208808997288,1.0,1.0,402.6341463414634,0.0,15255.08802739726,150.0,15405.08802739726,True
SKU0056,AY,0.97,1.0,1.0,1.0,0.8,760.0,6.689952314319185,258.98204040429204,1.0,1.0,414.9918699186992,0.0,15723.300082191781,150.0,15873.300082191781,True
SKU0056,AY,0.97,1.0,1.0,1.0,0.85,760.0,11.8715375349547,264.1636256249276,1.0,1.0,421.1707317073171,0.0,15957.406109589043,150.0,16107.406109589043,True
SKU0056,AY,0.97,1.0,1.0,1.0,0.9,760.0,17.646976637214575,269.93906472718743,1.0,1.0,421.1707317073171,0.0,15957.406109589043,150.0,16107.406109589043,True
SKU0056,AY,0.97,1.0,1.0,1.0,0.95,760.0,24.521561893523916,276.8136499834968,1.0,1.0,439.7073170731707,0.0,16659.724191780824,150.0,16809.724191780824,True
SKU0056,AY,0.97,1.0,1.0,1.0,0.97,760.0,31.401064893368538,283.6931529833414,1.0,1.0,439.7073170731707,0.0,16659.724191780824,150.0,16809.724191780824,True
SKU0056,AY,0.97,1.0,1.0,1.0,0.99,760.0,33.64313801938712,285.93522610936,1.0,1.0,439.7073170731707,0.0,16659.724191780824,150.0,16809.724191780824,True
SKU0056,AY,0.97,1.25,1.0,1.0,0.75,950.0,0.0,252.29208808997288,0.9937649880095923,0.6666666666666666,513.2357723577236,8759.66,19445.58591780822,100.0,28305.24591780822,True
SKU0056,AY,0.97,1.25,1.0,1.0,0.8,950.0,6.689952314319185,258.98204040429204,1.0,1.0,516.9430894308944,0.0,19586.049534246577,100.0,19686.049534246577,True
SKU0056,AY,0.97,1.25,1.0,1.0,0.85,950.0,11.8715375349547,264.1636256249276,1.0,1.0,532.390243902439,0.0,20171.314602739727,100.0,20271.314602739727,True
SKU0056,AY,0.97,1.25,1.0,1.0,0.9,950.0,17.646976637214575,269.93906472718743,1.0,1.0,532.390243902439,0.0,20171.314602739727,100.0,20271.314602739727,True
SKU0056,AY,0.97,1.25,1.0,1.0,0.95,950.0,24.521561893523916,276.8136499834968,1.0,1.0,555.560975609756,0.0,21049.21220547945,100.0,21149.21220547945,True
SKU0056,AY,0.97,1.25,1.0,1.0,0.97,950.0,31.401064893368538,283.6931529833414,1.0,1.0,555.560975609756,0.0,21049.21220547945,100.0,21149.21220547945,True
SKU0056,AY,0.97,1.25,1.0,1.0,0.99,950.0,33.64313801938712,285.93522610936,1.0,1.0,555.560975609756,0.0,21049.21220547945,100.0,21149.21220547945,True
