sku_id,date,demand,sales_quantity,inventory_level,order_received,category,lead_time,safety_stock,reorder_point,order_quantity,unit_cost,unit_price
SKU0042,2025-03-20,29,29,339,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-03-21,38,38,301,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-03-22,21,21,280,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-03-23,26,26,254,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-03-24,25,25,229,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-03-25,44,44,185,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-03-26,29,29,156,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-03-27,28,28,128,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-03-28,36,36,92,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-03-29,35,35,57,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-03-30,30,30,27,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-03-31,31,27,0,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-04-01,41,41,323,364,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-04-02,31,31,292,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-04-03,15,15,277,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-04-04,35,35,242,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-04-05,16,16,226,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-04-06,36,36,190,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-04-07,29,29,161,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-04-08,32,32,129,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-04-09,23,23,106,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-04-10,27,27,79,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-04-11,22,22,57,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-04-12,26,26,31,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-04-13,28,28,367,364,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-04-14,25,25,342,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-04-15,26,26,316,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-04-16,31,31,285,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-04-17,27,27,258,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-04-18,24,24,234,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-04-19,18,18,216,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-04-20,33,33,183,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-04-21,25,25,158,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-04-22,44,44,114,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-04-23,24,24,90,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-04-24,28,28,62,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-04-25,16,16,46,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-04-26,19,19,27,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-04-27,25,25,366,364,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-04-28,27,27,339,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-04-29,39,39,300,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-04-30,29,29,271,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-01,27,27,244,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-02,26,26,218,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-03,29,29,189,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-04,25,25,164,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-05,30,30,134,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-06,34,34,100,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-07,49,49,51,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-08,23,23,28,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-09,30,28,0,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-10,16,0,0,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-11,27,27,337,364,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-12,41,41,296,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-13,27,27,269,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-14,24,24,245,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-15,30,30,215,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-16,23,23,192,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-17,11,11,181,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-18,25,25,156,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-19,25,25,131,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-20,30,30,101,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-21,15,15,86,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-22,35,35,51,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-23,28,28,23,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-24,17,17,370,364,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-25,28,28,342,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-26,26,26,316,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-27,29,29,287,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-28,29,29,258,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-29,19,19,239,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-30,35,35,204,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-05-31,28,28,176,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-06-01,20,20,156,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-06-02,17,17,139,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-06-03,37,37,102,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-06-04,20,20,82,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-06-05,29,29,53,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-06-06,29,29,24,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-06-07,26,24,0,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-06-08,34,34,330,364,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-06-09,19,19,311,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-06-10,14,14,297,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-06-11,23,23,274,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-06-12,18,18,256,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-06-13,22,22,234,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-06-14,17,17,217,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-06-15,11,11,206,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-06-16,23,23,183,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-06-17,27,27,156,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-06-18,21,21,135,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-06-19,31,31,104,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-06-20,21,21,83,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-06-21,17,17,66,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-06-22,20,20,46,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-06-23,27,27,19,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-06-24,21,21,362,364,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-06-25,20,20,342,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-06-26,17,17,325,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-06-27,17,17,308,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-06-28,28,28,280,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-06-29,16,16,264,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-06-30,24,24,240,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-01,15,15,225,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-02,25,25,200,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-03,12,12,188,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-04,28,28,160,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-05,21,21,139,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-06,22,22,117,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-07,22,22,95,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-08,15,15,80,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-09,17,17,63,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-10,8,8,55,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-11,14,14,405,364,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-12,28,28,377,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-13,15,15,362,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-14,23,23,339,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-15,16,16,323,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-16,27,27,296,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-17,16,16,280,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-18,26,26,254,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-19,17,17,237,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-20,28,28,209,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-21,27,27,182,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-22,15,15,167,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-23,19,19,148,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-24,20,20,128,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-25,13,13,115,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-26,21,21,94,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-27,16,16,78,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-28,12,12,66,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-29,8,8,422,364,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-30,12,12,410,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-07-31,24,24,386,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-01,9,9,377,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-02,18,18,359,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-03,6,6,353,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-04,15,15,338,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-05,15,15,323,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-06,18,18,305,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-07,15,15,290,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-08,16,16,274,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-09,12,12,262,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-10,11,11,251,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-11,18,18,233,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-12,24,24,209,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-13,2,2,207,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-14,2,2,205,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-15,4,4,201,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-16,22,22,179,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-17,10,10,169,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-18,19,19,150,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-19,21,21,129,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-20,21,21,108,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-21,18,18,90,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-22,4,4,86,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-23,26,26,60,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-24,10,10,414,364,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-25,12,12,402,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-26,16,16,386,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-27,14,14,372,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-28,13,13,359,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-29,13,13,346,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-30,16,16,330,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-08-31,4,4,326,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-09-01,16,16,310,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-09-02,18,18,292,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-09-03,20,20,272,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-09-04,12,12,260,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-09-05,8,8,252,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-09-06,11,11,241,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-09-07,12,12,229,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-09-08,17,17,212,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-09-09,12,12,200,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-09-10,6,6,194,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-09-11,12,12,182,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-09-12,18,18,164,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-09-13,4,4,160,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-09-14,15,15,145,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-09-15,16,16,129,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-09-16,17,17,112,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-09-17,18,18,94,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-09-18,14,14,80,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-09-19,21,21,59,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-09-20,14,14,409,364,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-09-21,16,16,393,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-09-22,13,13,380,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-09-23,9,9,371,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-09-24,6,6,365,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-09-25,19,19,346,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-09-26,22,22,324,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-09-27,13,13,311,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-09-28,22,22,289,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-09-29,17,17,272,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-09-30,12,12,260,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-01,10,10,250,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-02,9,9,241,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-03,12,12,229,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-04,19,19,210,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-05,24,24,186,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-06,10,10,176,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-07,12,12,164,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-08,24,24,140,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-09,25,25,115,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-10,29,29,86,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-11,14,14,72,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-12,18,18,54,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-13,11,11,43,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-14,18,18,389,364,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-15,9,9,380,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-16,9,9,371,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-17,16,16,355,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-18,12,12,343,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-19,34,34,309,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-20,10,10,299,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-21,13,13,286,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-22,1,1,285,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-23,17,17,268,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-24,19,19,249,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-25,11,11,238,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-26,9,9,229,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-27,17,17,212,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-28,7,7,205,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-29,14,14,191,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-30,17,17,174,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-10-31,19,19,155,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-11-01,16,16,139,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-11-02,16,16,123,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-11-03,16,16,107,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-11-04,14,14,93,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-11-05,21,21,72,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-11-06,14,14,58,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-11-07,22,22,400,364,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-11-08,8,8,392,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-11-09,15,15,377,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-11-10,6,6,371,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-11-11,24,24,347,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-11-12,14,14,333,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-11-13,21,21,312,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-11-14,20,20,292,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-11-15,15,15,277,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-11-16,14,14,263,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-11-17,21,21,242,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-11-18,29,29,213,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-11-19,15,15,198,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-11-20,10,10,188,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-11-21,27,27,161,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-11-22,10,10,151,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-11-23,5,5,146,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-11-24,21,21,125,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-11-25,12,12,113,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-11-26,17,17,96,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-11-27,17,17,79,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-11-28,21,21,58,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-11-29,12,12,410,364,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-11-30,10,10,400,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-01,13,13,387,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-02,30,30,357,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-03,33,33,324,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-04,16,16,308,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-05,26,26,282,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-06,19,19,263,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-07,24,24,239,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-08,21,21,218,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-09,27,27,191,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-10,25,25,166,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-11,29,29,137,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-12,22,22,115,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-13,20,20,95,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-14,22,22,73,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-15,24,24,49,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-16,21,21,28,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-17,10,10,382,364,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-18,22,22,360,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-19,28,28,332,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-20,29,29,303,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-21,30,30,273,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-22,10,10,263,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-23,31,31,232,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-24,26,26,206,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-25,23,23,183,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-26,22,22,161,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-27,16,16,145,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-28,17,17,128,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-29,31,31,97,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-30,25,25,72,0,Headphones,5,69,131,364,505.49,942.84
SKU0042,2025-12-31,19,19,53,0,Headphones,5,69,131,364,505.49,942.84
SKU0043,2024-01-01,3,3,297,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-01-02,9,9,288,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-01-03,6,6,282,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-01-04,3,3,279,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-01-05,3,3,276,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-01-06,4,4,272,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-01-07,2,2,270,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-01-08,3,3,267,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-01-09,5,5,262,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-01-10,5,5,257,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-01-11,5,5,252,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-01-12,7,7,245,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-01-13,9,9,236,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-01-14,6,6,230,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-01-15,8,8,222,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-01-16,9,9,213,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-01-17,13,13,200,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-01-18,9,9,191,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-01-19,9,9,182,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-01-20,7,7,175,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-01-21,11,11,164,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-01-22,8,8,156,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-01-23,4,4,152,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-01-24,7,7,145,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-01-25,7,7,138,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-01-26,4,4,134,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-01-27,11,11,123,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-01-28,8,8,115,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-01-29,13,13,102,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-01-30,6,6,96,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-01-31,8,8,88,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-02-01,3,3,85,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-02-02,10,10,75,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-02-03,7,7,513,445,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-02-04,10,10,503,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-02-05,6,6,497,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-02-06,8,8,489,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-02-07,6,6,483,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-02-08,6,6,477,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-02-09,8,8,469,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-02-10,3,3,466,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-02-11,6,6,460,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-02-12,7,7,453,0,Monitor,3,11,90,445,285.56,537.91
SKU0043,2024-02-13,6,6,447,0,Monitor,3,11,90,445,285.56,537.91
